time,x-axis,y-axis,z-axis
13.56 , -5.5200000000000005 , 5.0600000000000005 , 6.13
13.620000000000001 , -2.6 , 4.9 , 8.27
13.68 , -0.31 , 5.0600000000000005 , 9.19
13.74 , -0.15 , 5.5200000000000005 , 6.44
13.8 , -0.61 , 6.44 , 9.35
13.86 , 0.61 , 7.05 , 5.82
13.922 , 0.61 , 6.74 , 8.58
13.982000000000001 , 0.31 , 6.9 , 7.66
14.040000000000001 , 0.15 , 7.05 , 7.51
14.1 , -2.15 , 6.9 , 5.5200000000000005
14.16 , -0.15 , 6.74 , 9.65
14.22 , -1.53 , 6.28 , 8.120000000000001
14.280000000000001 , -1.84 , 6.74 , 5.36
14.34 , 0.15 , 6.59 , 10.57
14.4 , -0.31 , 7.51 , 6.74
14.46 , -0.15 , 6.59 , 6.74
14.52 , -0.77 , 7.05 , 6.9
14.58 , -1.07 , 7.05 , 6.28
14.64 , 0.15 , 6.74 , 7.3500000000000005
14.700000000000001 , -1.3800000000000001 , 7.05 , 6.28
14.76 , -0.46 , 7.05 , 6.9
14.82 , -1.53 , 7.3500000000000005 , 5.67
14.88 , -0.46 , 7.2 , 6.9
14.94 , -0.61 , 7.05 , 6.74
15.002 , 0.15 , 6.74 , 7.51
15.06 , -0.77 , 7.2 , 6.9
15.120000000000001 , -0.46 , 7.3500000000000005 , 6.59
15.18 , -1.23 , 8.27 , 6.44
15.24 , -0.46 , 7.05 , 7.51
15.3 , 0.46 , 6.28 , 7.51
15.36 , 0.31 , 6.74 , 7.3500000000000005
15.42 , 0.15 , 6.13 , 8.120000000000001
15.48 , -0.31 , 6.28 , 7.05
15.540000000000001 , 0.31 , 5.98 , 8.43
15.6 , -0.15 , 5.67 , 7.2
15.66 , -0.61 , 5.82 , 8.58
15.72 , 0.15 , 5.67 , 7.66
15.780000000000001 , -0.15 , 5.67 , 8.27
15.84 , -0.46 , 5.82 , 8.120000000000001
15.9 , -0.77 , 5.67 , 7.66
15.96 , -0.77 , 5.67 , 8.120000000000001
16.03 , -0.31 , 5.82 , 7.51
16.080000000000002 , -0.61 , 5.67 , 8.120000000000001
16.14 , -0.46 , 5.82 , 7.66
16.2 , -0.61 , 5.67 , 7.3500000000000005
16.26 , -0.46 , 6.13 , 8.27
16.32 , -1.07 , 5.21 , 7.2
16.38 , -0.61 , 5.21 , 8.89
16.44 , -0.31 , 5.36 , 7.2
16.5 , -1.07 , 6.28 , 8.73
16.56 , -0.31 , 4.9 , 7.97
16.62 , -0.77 , 4.6000000000000005 , 8.89
16.682 , -0.15 , 5.21 , 8.27
16.740000000000002 , -0.15 , 5.0600000000000005 , 8.27
16.802 , -0.46 , 4.9 , 8.73
16.86 , -0.61 , 5.0600000000000005 , 7.66
16.92 , -0.61 , 5.0600000000000005 , 8.43
16.98 , -0.61 , 5.36 , 8.58
17.04 , -0.46 , 5.36 , 8.120000000000001
17.1 , -1.07 , 5.67 , 7.97
17.16 , -0.61 , 5.36 , 8.120000000000001
17.22 , -0.92 , 5.36 , 7.05
17.28 , -1.53 , 5.98 , 9.040000000000001
17.34 , -0.92 , 5.5200000000000005 , 7.2
17.400000000000002 , -0.46 , 5.5200000000000005 , 8.58
17.46 , -0.46 , 5.82 , 8.27
17.52 , -0.61 , 5.36 , 8.43
17.581 , -0.31 , 5.5200000000000005 , 7.66
17.64 , -0.92 , 5.36 , 7.3500000000000005
17.7 , -0.61 , 5.36 , 7.8100000000000005
17.76 , -0.77 , 5.36 , 8.43
17.82 , -1.3800000000000001 , 6.44 , 8.27
17.88 , -1.23 , 4.6000000000000005 , 8.89
17.94 , -0.77 , 6.74 , 7.3500000000000005
18.0 , -1.23 , 5.0600000000000005 , 6.74
18.06 , 0.46 , 5.67 , 8.73
18.121 , -0.77 , 5.82 , 7.66
18.18 , -0.46 , 4.75 , 9.040000000000001
18.240000000000002 , -1.53 , 5.5200000000000005 , 7.8100000000000005
18.3 , -2.45 , 6.44 , 7.8100000000000005
18.36 , -1.84 , 5.98 , 7.05
18.42 , -2.15 , 5.98 , 7.8100000000000005
18.481 , -2.15 , 6.74 , 7.2
18.54 , -3.22 , 6.74 , 8.120000000000001
18.6 , -2.3000000000000003 , 6.74 , 5.5200000000000005
18.66 , -2.15 , 6.74 , 6.9
18.721 , -1.84 , 6.28 , 8.43
18.786 , -0.92 , 5.98 , 7.66
18.84 , -1.69 , 4.14 , 9.5
18.901 , -1.3800000000000001 , 6.9 , 7.97
18.96 , -0.46 , 4.9 , 8.73
19.02 , -0.15 , 5.21 , 7.3500000000000005
19.080000000000002 , -0.77 , 5.36 , 8.73
19.14 , -0.77 , 5.36 , 7.66
19.2 , -0.61 , 5.36 , 8.120000000000001
19.26 , -0.46 , 5.21 , 7.8100000000000005
19.32 , -1.53 , 6.28 , 8.73
19.38 , -0.92 , 5.5200000000000005 , 7.66
19.44 , -0.92 , 5.98 , 8.120000000000001
19.5 , -0.77 , 6.44 , 6.59
19.561 , -1.23 , 6.13 , 7.51
19.62 , -1.23 , 6.74 , 7.51
19.68 , -1.3800000000000001 , 6.74 , 6.74
19.740000000000002 , -1.53 , 7.51 , 6.28
19.8 , -1.69 , 7.2 , 7.05
19.86 , -0.61 , 6.28 , 6.9
19.92 , -1.07 , 6.74 , 6.74
19.981 , -1.07 , 6.28 , 6.44
20.041 , -1.53 , 6.44 , 7.3500000000000005
20.1 , -0.92 , 6.44 , 7.97
20.16 , -0.92 , 5.98 , 7.66
20.22 , -0.61 , 5.82 , 7.3500000000000005
20.28 , -1.3800000000000001 , 5.98 , 7.8100000000000005
20.34 , -1.07 , 6.44 , 7.51
20.400000000000002 , -1.53 , 5.82 , 6.74
20.46 , -1.07 , 6.59 , 7.51
20.52 , -0.77 , 5.98 , 7.66
20.580000000000002 , -0.77 , 6.59 , 7.05
20.64 , -0.46 , 6.74 , 7.2
20.7 , -0.61 , 7.05 , 6.59
20.76 , -1.53 , 7.3500000000000005 , 6.28
20.82 , -0.92 , 6.74 , 6.44
20.88 , -1.53 , 8.120000000000001 , 5.5200000000000005
