time,x-axis,y-axis,z-axis
12.540000000000001 , 1.84 , -3.22 , -3.98
12.6 , 1.3800000000000001 , -8.89 , -5.36
12.66 , 1.99 , -16.4 , -9.040000000000001
12.72 , 2.45 , 1.53 , -4.75
12.783 , 5.21 , -15.94 , -7.3500000000000005
12.84 , 8.73 , -15.94 , 4.14
12.9 , -2.91 , -11.49 , 4.9
12.96 , 1.3800000000000001 , -10.88 , 0.61
13.02 , 3.37 , -9.81 , 0.15
13.081 , 3.37 , -8.27 , 1.99
13.142 , 1.69 , -8.89 , -0.15
13.200000000000001 , 1.3800000000000001 , -8.58 , -0.77
13.26 , 2.3000000000000003 , -8.58 , -0.15
13.32 , -0.31 , -9.5 , -0.46
13.38 , 1.99 , -9.65 , 2.3000000000000003
13.44 , 1.3800000000000001 , -10.88 , -0.92
13.5 , -1.84 , -13.33 , 0.46
13.56 , 4.29 , -9.65 , -0.77
13.620000000000001 , 5.0600000000000005 , -8.89 , 0.92
13.68 , 5.21 , -10.88 , 2.6
13.74 , 3.06 , -8.73 , -1.69
13.802 , 3.06 , -8.43 , 0.15
13.86 , 2.6 , -8.73 , 2.45
13.92 , 2.7600000000000002 , -3.37 , -1.07
13.98 , 1.53 , -3.22 , -3.37
14.040000000000001 , 1.69 , -9.040000000000001 , -5.0600000000000005
14.1 , 2.7600000000000002 , -15.17 , -7.3500000000000005
14.161 , 3.83 , 0.31 , -3.37
14.22 , 3.37 , -16.86 , -6.9
14.280000000000001 , 6.59 , -0.15 , 2.6
14.34 , -3.68 , -12.56 , 3.22
14.4 , 1.69 , -8.73 , 1.53
14.461 , 5.5200000000000005 , -10.88 , -0.92
14.52 , -0.15 , -8.27 , 1.99
14.58 , 0.46 , -10.11 , 0.77
14.64 , 2.3000000000000003 , -8.58 , 0.77
14.700000000000001 , 2.3000000000000003 , -8.43 , 0.77
14.762 , 0.61 , -8.43 , -0.31
14.82 , 1.69 , -9.96 , 0.46
14.88 , 2.6 , -10.11 , 0.46
14.94 , -0.15 , -12.26 , 1.69
