time,x-axis,y-axis,z-axis
19.261 , -0.77 , 8.89 , 4.6000000000000005
19.32 , -0.77 , 8.89 , 4.14
19.381 , -0.77 , 8.73 , 4.29
19.44 , -0.77 , 8.73 , 4.44
19.5 , -0.92 , 8.73 , 4.6000000000000005
19.56 , -1.07 , 8.89 , 4.14
19.62 , -0.92 , 8.73 , 4.75
19.68 , -1.07 , 8.73 , 4.6000000000000005
19.740000000000002 , -1.07 , 8.89 , 4.44
19.801000000000002 , -1.23 , 8.89 , 5.21
19.86 , -1.07 , 8.73 , 4.6000000000000005
19.92 , -0.92 , 8.89 , 5.21
19.98 , -0.77 , 8.89 , 4.6000000000000005
20.04 , -1.23 , 8.58 , 4.44
20.1 , -1.23 , 8.58 , 4.6000000000000005
20.16 , -1.23 , 8.73 , 4.75
20.22 , -1.23 , 8.58 , 4.44
20.281 , -1.3800000000000001 , 8.43 , 4.29
20.341 , -1.3800000000000001 , 8.73 , 4.75
20.400000000000002 , -0.92 , 8.89 , 4.44
20.46 , -1.07 , 8.73 , 4.44
20.521 , -1.23 , 8.58 , 4.44
20.580000000000002 , -1.23 , 8.58 , 4.6000000000000005
20.64 , -0.92 , 8.89 , 3.98
20.7 , -1.07 , 9.040000000000001 , 3.98
20.761 , -1.3800000000000001 , 8.73 , 3.83
20.821 , -1.84 , 8.73 , 4.14
20.881 , -1.53 , 8.89 , 4.75
20.941 , -1.3800000000000001 , 9.040000000000001 , 3.98
21.0 , -0.92 , 8.43 , 5.21
21.061 , 0.15 , 7.05 , -1.23
21.12 , -1.07 , 7.97 , 3.68
21.181 , -1.53 , 9.35 , 6.28
21.240000000000002 , -1.23 , 9.19 , 3.52
21.3 , -1.53 , 9.81 , 4.44
21.36 , -1.3800000000000001 , 9.65 , 4.6000000000000005
21.427 , -1.23 , 9.35 , 4.6000000000000005
21.48 , -0.46 , 9.19 , 6.13
21.54 , -0.77 , 7.97 , 6.9
21.6 , 0.92 , 7.3500000000000005 , 6.28
21.66 , 0.15 , 6.9 , 5.82
21.72 , -0.15 , 7.2 , 5.21
21.78 , -0.46 , 7.8100000000000005 , 4.14
21.84 , -0.61 , 7.51 , 4.75
21.900000000000002 , -1.07 , 6.9 , 3.68
21.96 , -0.77 , 8.27 , 4.14
22.02 , -1.07 , 7.97 , 2.3000000000000003
22.080000000000002 , -1.84 , 9.35 , 5.21
22.14 , -2.15 , 9.65 , 4.6000000000000005
22.218 , -3.68 , 8.73 , 6.9
22.32 , -2.91 , 7.51 , 5.5200000000000005
22.38 , -2.7600000000000002 , 7.3500000000000005 , 6.74
22.446 , -2.45 , 6.74 , 8.27
22.5 , -2.15 , 6.59 , 5.0600000000000005
22.56 , -1.99 , 6.28 , 5.67
22.62 , -1.69 , 6.9 , 5.21
22.68 , -2.3000000000000003 , 6.9 , 5.36
22.740000000000002 , -1.3800000000000001 , 8.27 , 4.75
22.8 , -1.99 , 8.58 , 5.82
22.86 , -0.77 , 8.58 , 8.43
22.92 , -1.23 , 8.73 , 6.9
22.98 , -1.07 , 7.2 , 7.51
23.04 , -1.3800000000000001 , 6.59 , 6.13
23.1 , -1.69 , 6.28 , 4.75
23.16 , -3.52 , 6.74 , 4.6000000000000005
23.22 , -1.07 , 7.2 , 5.0600000000000005
23.281 , -3.52 , 5.82 , 4.14
S.no,markings
